,Unnamed: 0,BHK,Rent,Size,Floor,Area,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
1562,1562,4,180000,2800,Ground out of 4,2,"Sarakki Nagar, J P Nagar",3,2,3,4
1563,1563,2,10500,1100,Ground out of 1,1,"Ananda Puram, Jeevan Bima Nagar",3,2,1,2
1564,1564,2,12000,900,1 out of 5,1,"Electronic City Phase 2, Electronic City",3,1,2,2
1565,1565,3,32000,1300,2 out of 4,1,"Hrbr Layout, Kalyan Nagar, Outer Ring Road",3,2,1,2
1566,1566,2,15000,1000,Ground out of 1,1,Horamavu kelkkeri road,3,2,1,3
1567,1567,3,21000,1000,1 out of 2,2,"Vishweshwaraiah Layout, Annapurneshwari Nagar",3,2,1,3
1568,1568,2,12000,900,Ground out of 1,2,Babusapalya,3,1,1,2
1569,1569,1,7000,800,1 out of 1,2,Babusapalya,3,1,1,1
1570,1570,2,15000,750,1 out of 3,1,Hutchins Road,3,1,1,2
1571,1571,2,11400,1100,2 out of 5,2,Nisarga capital appartment,3,1,2,2
1572,1572,2,15000,1200,1 out of 3,1,"Jp Nagar Phase 1, J P Nagar",3,2,1,2
1573,1573,2,19000,1000,Ground out of 2,2,"Rbi Layout, J P Nagar",3,2,1,2
1574,1574,2,27000,1000,4 out of 4,2,"Hbr Layout Block 4, HBR Layout",3,2,2,2
1575,1575,3,48000,2000,2 out of 4,2,Frazer Town,3,2,1,3
1576,1576,1,7000,550,1 out of 3,1,Chikkalasandra,3,2,1,1
1577,1577,2,15000,1130,Ground out of 4,1,whitefield,3,1,3,2
1578,1578,2,10000,600,Ground out of 1,1,Abbigere,3,2,1,2
1579,1579,1,7000,100,1 out of 2,2,Chikkabanavara,3,2,1,1
1580,1580,2,9000,500,2 out of 5,1,"Meenakshi Layout, Kengeri",3,2,1,1
1581,1581,1,8000,600,Ground out of 3,1,Rajajinagar,3,1,1,1
1582,1582,2,35000,1200,1 out of 5,2,Mahatma Gandhi Road,3,2,2,2
1583,1583,2,16000,850,1 out of 2,1,Bilekahalli,3,2,1,2
1584,1584,1,4500,600,1 out of 4,1,Madanayakahalli,3,1,1,1
1585,1585,2,16000,600,1 out of 3,1,Sivanchetti Gardens,3,1,1,1
1586,1586,2,10000,700,1 out of 4,1,Nagavara,3,2,1,1
1587,1587,1,8000,400,1 out of 1,2,Hebbal,3,1,1,1
1588,1588,1,6000,400,3 out of 4,1,Thammenahalli Apartmentge,3,2,1,1
1589,1589,2,13000,1000,1 out of 2,2,Horamavu,3,1,1,2
1590,1590,2,10000,1200,Ground out of 4,1,K R Puram,3,2,1,2
1591,1591,3,55000,1603,6 out of 17,2,Magadi Road,3,2,1,3
1592,1592,3,15000,1200,Ground out of 2,1,Bagalakunte,3,2,3,3
1593,1593,1,12000,420,2 out of 5,2,"Murugeshpalya, Airport Road",3,2,1,1
1594,1594,2,9000,1200,3 out of 4,1,Gottigere,3,2,1,2
1595,1595,3,36000,1771,10 out of 18,1,Gottigere,3,2,1,3
1596,1596,3,37000,1200,2 out of 3,1,No 309 6th A cross Banashankari 1st stage 2nd block Bangalore 560050,3,2,1,3
1597,1597,2,6000,700,1 out of 2,1,Ragavendra Industrial Estate,3,1,1,1
1598,1598,1,17000,610,10 out of 10,1,"Jalahalli, Jalahalli, Outer Ring Road",3,2,1,1
1599,1599,1,8000,800,3 out of 4,1,"Dooravani Nagar, Dooravani Nagar",3,1,1,1
1600,1600,1,7500,550,2 out of 3,1,Hommadevanahalli,3,2,1,1
1601,1601,2,9500,750,1 out of 4,1,"Ms Palya, Vidyaranyapura",3,2,1,1
1602,1602,2,13500,700,1 out of 3,2,Mathikere,3,2,2,2
1603,1603,1,9000,600,2 out of 2,2,Ramamurthy Nagar,3,2,1,1
1604,1604,1,7000,360,Ground out of 2,1,J P Nagar,3,1,1,1
1605,1605,2,12000,800,2 out of 4,1,"Btm Layout Stage 2, BTM Layout",3,1,1,2
1606,1606,4,100000,3700,18 out of 22,2,"Sanjeevini Nagar, Hegganahalli",3,2,1,5
1607,1607,2,12000,1200,1 out of 3,1,Electronic City,3,1,1,2
1608,1608,1,8500,480,2 out of 3,1,"Prakruthi Township, Hennur",3,2,1,1
1609,1609,2,18000,1000,Ground out of 3,1,"M C Layout, Vijayanagar, Magadi Road",3,2,1,2
1610,1610,1,11000,800,Ground out of 3,1,"Dr.Shivaram Karanth Nagar, Jakkuru",3,2,3,1
1611,1611,3,18000,900,2 out of 3,1,Rajajinagar,3,2,1,2
1612,1612,3,17000,1450,Ground out of 2,1,Rayasandra,3,2,1,3
1613,1613,1,6500,400,Ground out of 3,1,Rajajinagar,3,1,1,1
1614,1614,2,11500,700,1 out of 2,1,Near coffee board layout,3,2,1,2
1615,1615,2,22000,1000,2 out of 6,2,Banaswadi,3,2,1,2
1616,1616,1,13000,450,3 out of 3,2,"Lakkasandra, Wilson Garden, bannerghatta main road",3,2,1,1
1617,1617,3,20000,773,2 out of 12,2,Mysore Road,3,2,2,2
1618,1618,2,10000,1200,1 out of 2,1,Kengeri,3,2,1,2
1619,1619,2,15000,1000,2 out of 3,1,Begur Koppa Rd,3,1,1,2
1620,1620,1,8000,150,2 out of 3,1,B.Narayanapura,3,1,1,1
1621,1621,2,12000,865,1 out of 5,1,Ananth Nagar,3,2,1,2
1622,1622,1,20000,600,1 out of 4,1,Rayasandra,3,2,1,1
1623,1623,2,20000,800,2 out of 3,1,Basavanagudi,3,2,1,1
1624,1624,1,8000,200,Ground out of 4,1,Old Airport Road,3,2,1,1
1625,1625,1,11000,600,1 out of 4,2,Hebbal,3,1,2,2
1626,1626,3,40000,1840,5 out of 14,2,Horamavu,3,2,1,2
1627,1627,2,10000,800,2 out of 4,1,Hegganahalli,3,2,1,2
1628,1628,3,30000,1600,2 out of 4,2,"Hrbr Layout Block 2, Kalyan Nagar, Outer Ring Road",3,2,3,2
1629,1629,2,8000,600,1 out of 2,1,Electronic City,3,1,1,1
1630,1630,2,15000,1100,3 out of 3,2,"Vishwapriya Nagar, Begur",3,1,2,2
1631,1631,2,12000,950,1 out of 2,1,Nri Layout,3,2,1,2
1632,1632,2,12000,905,3 out of 6,1,Kanakapura Road,3,2,3,2
1633,1633,3,20000,1200,Ground out of 1,2,"Ms Palya, Vidyaranyapura",3,2,2,2
1634,1634,3,13000,1000,1 out of 2,1,K R Puram,3,2,1,1
1635,1635,2,17500,1080,1 out of 4,1,Electronic City,3,2,1,2
1636,1636,1,8000,600,Ground out of 4,1,Kamala Nagar,3,2,1,1
1637,1637,2,8500,1000,Ground out of 3,1,Kachohalli,3,2,1,2
1638,1638,1,7500,600,1 out of 2,1,Bommanahalli,3,2,1,1
1639,1639,2,22000,1100,2 out of 5,1,Rmv Extension Stage 2,3,2,1,2
1640,1640,1,6000,300,Ground out of 2,1,Nagarbhavi,3,1,1,1
1641,1641,2,32900,1200,3 out of 6,2,Marathahalli,3,2,1,1
1642,1642,2,15000,800,1 out of 4,1,J P Nagar,3,2,1,1
1643,1643,2,10000,535,3 out of 4,1,"Moodalaplya, Vijayanagar",3,1,1,1
1644,1644,2,10000,800,1 out of 3,1,"Bedarahalli, Magadi Road",3,1,1,2
1645,1645,3,21000,1159,4 out of 5,1,Electronic City,3,1,1,2
1646,1646,4,63000,2650,16 out of 34,2,Kanakapura Road,3,1,2,5
1647,1647,1,6900,50,Ground out of 4,2,Kodigehalli,3,2,2,1
1648,1648,2,14000,700,2 out of 3,1,Vijayanagar,3,1,1,1
1649,1649,1,14500,550,4 out of 5,1,Mahadevapura,3,2,2,1
1650,1650,1,6500,700,2 out of 4,1,Rukmini Nagar,3,2,1,1
1651,1651,2,13000,600,1 out of 5,1,Vibhutipura,3,1,1,2
1652,1652,2,8000,600,1 out of 4,1,"Mallasandra, Jalahalli West",3,2,1,1
1653,1653,2,18000,1000,2 out of 4,1,Hebbal Kempapura,3,2,1,1
1654,1654,2,20000,1100,2 out of 2,1,Rajajinagar,3,2,1,3
1655,1655,1,14000,750,3 out of 4,2,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",3,2,1,1
1656,1656,4,50000,2900,5 out of 7,1,Kannur,3,2,1,4
1657,1657,2,14500,990,1 out of 4,1,Bhattarahalli,3,1,1,2
1658,1658,2,15000,1300,Ground out of 2,1,Raghuvanahalli-Bcmc Layout,3,2,1,2
1659,1659,1,11500,550,2 out of 3,2,Mahadevapura,3,2,1,1
1660,1660,3,15000,1360,5 out of 9,1,Chandapura,3,2,1,2
1661,1661,2,12000,600,2 out of 4,2,"Marutinagar,",3,2,2,2
1662,1662,2,18000,1200,Ground out of 12,2,Electronic City,3,2,1,2
1663,1663,2,15000,1050,1 out of 5,1,Electronic City,3,2,1,2
1664,1664,2,12000,840,2 out of 4,1,Medahalli,3,2,1,2
1665,1665,2,25000,1050,1 out of 5,1,Hoysala Nagar,3,2,1,2
1666,1666,3,150000,3250,2 out of 6,2,Vasanth Nagar,3,2,1,4
1667,1667,1,10000,500,2 out of 3,1,Nagarabhavi,3,1,1,1
1668,1668,2,8000,900,1 out of 3,1,Gottigere,3,2,1,1
1669,1669,2,40000,1300,2 out of 4,2,Indira Nagar,3,2,1,2
1670,1670,2,12000,600,2 out of 3,1,"Shamanna Garden, Wilson Garden",3,1,1,1
1671,1671,2,16000,900,3 out of 5,2,Kodi Halli,3,2,1,1
1672,1672,2,23000,1100,2 out of 5,2,Kodi Halli,3,2,1,2
1673,1673,2,25000,1100,2 out of 10,2,"Jagadish Nagar, Kaggadasapura",3,2,1,2
1674,1674,1,7000,600,2 out of 3,1,Kadugodi,3,1,1,1
1675,1675,2,17500,1250,1 out of 2,2,Yeshwantpur,3,1,2,2
1676,1676,1,10000,415,3 out of 3,2,"Jeevan Bima Nagar, Airport Road",3,2,1,1
1677,1677,3,39000,1200,1 out of 4,1,Vidyaranyapura,3,2,1,3
1678,1678,3,22000,1200,4 out of 4,2,Bommasandra,3,1,2,2
1679,1679,2,18000,1000,2 out of 4,1,Gottigere,3,2,3,2
1680,1680,2,23000,1300,3 out of 4,1,3,3,2,1,2
1681,1681,2,20000,1150,2 out of 4,2,"Jp Nagar Phase 5, J P Nagar, Outer Ring Road",3,1,1,2
1682,1682,1,10000,450,3 out of 4,2,"Malleshpalya, Kaggadasapura",3,2,1,1
1683,1683,1,15000,600,5 out of 5,2,Mahadevapura,3,2,1,1
1684,1684,2,17000,1000,3 out of 4,1,Bommanahalli,3,2,1,2
1685,1685,3,56000,1900,6 out of 16,2,Jaya Nagar Block 3,3,1,2,3
1686,1686,3,43000,1700,3 out of 4,2,"Arakere Mico Layout, Arakere",3,2,1,3
1687,1687,2,25000,1100,2 out of 5,2,Seshadripuram,3,2,1,2
1688,1688,1,9000,500,1 out of 3,2,Mudhaliar layout,3,2,1,1
1689,1689,3,31000,1757,9 out of 10,1,"Jalahalli, Jalahalli, Outer Ring Road",3,2,1,3
1690,1690,1,6000,300,Ground out of 2,1,Ullal Upnagar,3,2,1,1
1691,1691,1,5000,500,2 out of 3,1,Guttahalli,3,2,1,1
1692,1692,2,16000,1200,Ground out of 1,1,"Dr.Shivaram Karanth Nagar, Jakkuru",3,1,2,2
1693,1693,1,20000,800,Ground out of 5,2,Koramangala,3,2,3,1
1694,1694,3,28000,1281,2 out of 4,1,Banaswadi,3,2,1,3
1695,1695,2,18000,1450,Ground out of 2,2,"Jp Nagar Phase 6, J P Nagar, Outer Ring Road",3,2,1,2
1696,1696,1,12000,600,3 out of 3,1,Basava Nagar,3,2,2,1
1697,1697,2,20000,980,3 out of 4,1,Mathikere,3,2,3,2
1698,1698,3,25000,1500,1 out of 7,1,"Kaggadasapura, Indira nagar",3,2,2,3
1699,1699,3,35000,1800,1 out of 1,1,whitefield,3,2,1,3
1700,1700,1,7000,400,1 out of 2,1,C V Raman Nagar,3,1,1,1
1701,1701,1,7500,600,Ground out of 2,2,"Banashankari Stage 3, Banashankari",3,1,2,1
1702,1702,2,14000,1100,Ground out of 2,2,K R Puram,3,2,1,2
1703,1703,2,20000,1100,1 out of 5,2,"Yelachenahalli, Kumaraswamy Layout, Kanakapura Road",3,2,2,2
1704,1704,4,380000,3500,2 out of 4,2,Lavelle Road,3,2,2,5
1705,1705,2,21000,1100,2 out of 5,2,"Murugeshpalya, Airport Road",3,1,1,2
1706,1706,2,15000,700,1 out of 2,1,Yeshwantpur,3,2,1,2
1707,1707,1,5500,600,1 out of 2,2,Hesaraghatta Main Road,3,1,2,1
1708,1708,2,10000,700,1 out of 3,1,Nri Layout,3,1,1,2
1709,1709,1,7000,250,1 out of 4,1,"Konappana Agrahara, Electronic City",3,2,1,1
1710,1710,2,11500,1200,2 out of 3,1,"Jp Nagar Phase 7, J P Nagar",3,2,1,1
1711,1711,3,22000,1450,Ground out of 4,1,Bannerghatta Main Road,3,2,1,3
1712,1712,2,19000,1221,2 out of 5,2,"Hosa Road, off Hosur Road",3,1,2,2
1713,1713,2,15000,1250,1 out of 4,1,"Dinnur, Hebbal",3,2,1,2
1714,1714,2,10500,700,Ground out of 2,2,"Chikkasandra-Jalahalli West, Jalahalli West",3,2,3,1
1715,1715,2,12000,700,1 out of 2,2,"Doddanekundi, Kartik Nagar",3,2,1,2
1716,1716,1,7000,200,2 out of 3,1,"Jp Nagar Phase 2, J P Nagar",3,2,1,1
1717,1717,2,15000,1200,Ground out of 1,2,Attibele,3,2,1,2
1718,1718,2,23000,600,3 out of 5,1,"Devinagar, Outer Ring Road",3,2,1,2
1719,1719,1,6500,600,3 out of 5,1,Electronic City,3,2,1,1
1720,1720,3,29000,1800,3 out of 4,2,"Jp Nagar Phase 7, J P Nagar",3,2,1,3
1721,1721,2,12000,900,Ground out of 2,2,"Fci Layout, Deepanjali Nagar",3,1,1,2
1722,1722,2,10000,1000,2 out of 2,1,Mathikere,3,2,2,2
1723,1723,2,12500,500,1 out of 2,2,"Ombr Layout, Banaswadi",3,2,1,2
1724,1724,3,32000,1800,1 out of 4,1,"Sinthan Nagar, Thanisandra",3,2,1,3
1725,1725,1,8000,416,19 out of 20,1,Kengeri Hobli,3,1,1,1
1726,1726,2,10500,600,3 out of 5,1,Kodichikkanahalli Main Road,3,2,1,1
1727,1727,1,6000,400,1 out of 3,1,"Mangammanapalya, Hosur Road",3,1,1,1
1728,1728,3,16000,1200,2 out of 3,1,Uttarahalli,3,2,1,2
1729,1729,3,45000,1600,1 out of 4,2,Malleshwaram,3,2,1,3
1730,1730,1,6000,500,Ground out of 2,1,"Immadihalli, Whitefield",3,2,1,1
1731,1731,1,5000,500,1 out of 4,1,"Bydara Halli, Benson Town",3,2,3,1
1732,1732,3,14000,1800,5 out of 7,1,Yelahanka,3,2,1,3
1733,1733,2,20000,900,Ground out of 12,2,Electronic City,3,2,1,2
1734,1734,1,11000,550,3 out of 4,2,"Jp Nagar Phase 7, J P Nagar",3,2,1,1
1735,1735,1,5500,600,1 out of 2,1,"Chikkana Layout, Kammanahalli",3,1,2,1
1736,1736,3,55000,1800,1 out of 4,2,"Langford Town, Shanti Nagar, Hosur Road",3,1,2,3
1737,1737,2,15000,976,1 out of 3,1,"Jaya Nagar Block 5, Jayanagar",3,2,1,1
1738,1738,1,8500,350,2 out of 3,1,Bommanahalli,3,2,1,1
1739,1739,2,15000,1100,Ground out of 2,2,Vidyaranyapura,3,2,1,2
1740,1740,2,12000,500,2 out of 3,1,"Guddadahalli, Mysore Road",3,1,1,1
1741,1741,1,7500,600,3 out of 3,2,"Electronics City Phase 1, Electronic City",3,2,2,1
1742,1742,2,16000,1100,2 out of 4,1,Bannerghatta Main Road,3,2,1,2
1743,1743,2,20000,1150,2 out of 4,2,"Hennur, Hennur Bagalur Road",3,2,3,2
1744,1744,2,14500,850,Ground out of 3,1,Basava Nagar,3,2,1,2
1745,1745,1,6000,600,2 out of 2,1,Meenakshi Layout Hosa Road,3,2,1,1
1746,1746,2,14000,900,4 out of 5,2,"Kaggadasapura, Indira nagar",3,2,2,2
1747,1747,1,7000,300,Ground out of 4,1,"Kattigenahalli, Bellary Road",3,2,1,1
1748,1748,2,27500,1130,2 out of 4,1,Old Airport Road,3,2,1,2
1749,1749,2,18000,1200,Ground out of 3,1,Vijayanagar,3,1,1,2
1750,1750,2,10000,1000,1 out of 3,1,Varthur,3,2,1,2
1751,1751,3,31000,1700,6 out of 9,1,"Electronics City Phase 1, Electronic City",3,2,3,3
1752,1752,2,15000,1100,2 out of 4,2,Horamavu,3,2,1,2
1753,1753,1,11000,300,Ground out of 4,1,Btm Layout,3,2,1,1
1754,1754,1,4500,600,Ground out of 3,1,"Peenya Industrial Area, Tumkur Road",3,1,1,1
1755,1755,1,10000,1000,Ground out of 2,1,K R Puram,3,2,1,2
1756,1756,2,10000,1200,1 out of 2,1,Ramamurthy Nagar,3,1,1,2
1757,1757,1,9000,500,Ground out of 3,1,Nandini Layout,3,2,1,1
1758,1758,2,16000,1050,1 out of 3,1,Basaveshwar Nagar,3,2,1,2
1759,1759,1,5000,350,2 out of 2,2,"Chamundi Nagar, Rajajinagar",3,1,1,1
1760,1760,2,10000,1000,1 out of 3,1,"Ilyas Nagar, Kumaraswamy Layout",3,2,1,2
1761,1761,1,15000,600,3 out of 5,2,Mahadevapura,3,2,1,1
1762,1762,1,3500,150,2 out of 3,1,Yeshwantpur,3,1,1,1
1763,1763,2,16000,1400,1 out of 2,1,Hebbal,3,2,1,2
1764,1764,2,17000,1387,Ground out of 4,1,"Nobo Nagar, Kalena Agrahara",3,2,1,3
1765,1765,3,30000,1350,Ground out of 5,1,K R Puram,3,2,1,2
1766,1766,2,12000,1020,1 out of 4,2,Electronic City,3,1,1,2
1767,1767,1,9000,600,2 out of 4,2,Byrathi,3,2,1,1
1768,1768,1,6000,400,3 out of 4,1,Doddanagamangala,3,2,1,1
1769,1769,1,20000,550,2 out of 5,2,Mahadevapura,3,2,2,1
1770,1770,3,30000,1400,2 out of 4,2,"Btm Layout Stage 2, BTM Layout",3,2,1,2
1771,1771,2,20000,1050,5 out of 5,2,"Hoodi Circle, Hoodi",3,2,1,2
1772,1772,2,15000,800,1 out of 5,1,whitefield,3,1,1,2
1773,1773,2,20000,1100,1 out of 3,1,Kodi Halli,3,1,1,2
1774,1774,3,25000,1500,Ground out of 3,1,Kammanahalli,3,2,1,2
1775,1775,1,9000,800,2 out of 3,2,Yelechenahalli,3,2,1,1
1776,1776,2,17000,800,Ground out of 4,2,J P Nagar,3,2,2,1
1777,1777,2,16500,1200,2 out of 3,1,Padmanabha Nagar,3,2,1,2
1778,1778,1,7000,450,2 out of 4,1,"Kattigenahalli, Bellary Road",3,1,1,1
1779,1779,3,30000,1425,Ground out of 5,1,"Electronic City Phase 2, Electronic City",3,2,1,2
1780,1780,2,8500,720,1 out of 4,1,K R Puram,3,2,1,2
1781,1781,1,8000,700,2 out of 3,2,Kadugodi,3,2,1,1
1782,1782,2,20000,1100,2 out of 3,1,Jayanagar,3,2,1,2
1783,1783,3,30000,1645,6 out of 12,2,"Electronic City Phase 2, Electronic City",3,2,1,3
1784,1784,3,120000,3276,3 out of 4,1,"Cleveland Town, Frazer Town",3,2,1,3
1785,1785,1,7000,500,2 out of 3,1,Kengeri Satellite Town,3,1,1,1
1786,1786,2,10000,600,4 out of 5,1,Akshayanagar,3,2,1,2
1787,1787,1,5000,600,1 out of 3,1,HMT Layout Nagasandra,3,2,1,1
1788,1788,3,30000,1893,Ground out of 18,1,Begur Road,3,2,2,4
1789,1789,1,6500,450,1 out of 4,1,Nimbekaipura,3,1,2,1
1790,1790,1,10000,650,4 out of 4,2,"Jp Nagar Phase 7, J P Nagar",3,2,2,1
1791,1791,1,18000,400,Ground out of 3,2,indiranagar near bda complex,3,1,2,1
1792,1792,2,30000,1296,9 out of 22,2,Kanakapura Road,3,2,1,2
1793,1793,2,20000,1000,4 out of 5,2,"Kaggadasapura, Indira nagar",3,2,2,2
1794,1794,1,16500,600,4 out of 5,2,"Kr Garden-Murugeshpalya, Murugeshpalya, Airport Road",3,1,2,1
1795,1795,1,15000,600,3 out of 3,1,J P Nagar,3,2,1,1
1796,1796,4,130000,4800,11 out of 19,2,whitefield,3,2,1,4
1797,1797,2,15000,1000,Ground out of 2,1,"Srinagar, Banashankari",3,2,1,1
1798,1798,1,70000,800,1 out of 3,2,Nagarabhavi BDA complex,3,1,2,1
1799,1799,1,22000,455,2 out of 5,2,"Murugeshpalya, Airport Road",3,2,1,1
1800,1800,2,9750,575,Ground out of 2,2,Varanasi,3,2,2,2
1801,1801,2,23000,1066,3 out of 4,1,Manayata Tech Park,3,1,1,2
1802,1802,2,12000,850,3 out of 4,1,Munnekollal,3,2,1,1
1803,1803,3,60000,1550,2 out of 5,2,"Bhel Township- Malleshwaram, Malleshwaram",3,2,1,3
1804,1804,2,11000,1000,2 out of 4,1,K R Puram,3,2,1,2
1805,1805,2,12000,800,1 out of 3,1,"Srinagar, Banashankari",3,2,1,1
1806,1806,1,11000,450,1 out of 4,2,"Murugeshpalya, Airport Road",3,2,1,1
1807,1807,2,19000,1350,1 out of 2,2,"Coffee Board Layout, Nagavara",3,2,1,2
1808,1808,2,10000,1350,1 out of 1,1,Rampura,3,2,1,2
1809,1809,1,7500,600,3 out of 4,1,"Mallathahalli, Outer Ring Road",3,2,1,1
1810,1810,3,55000,2150,3 out of 6,1,Basavanagudi,3,2,2,3
1811,1811,2,11000,1080,3 out of 5,1,Hosakerehalli,3,2,1,2
1812,1812,3,50000,1450,3 out of 4,1,Old Airport Road,3,2,1,3
1813,1813,2,13500,700,2 out of 3,1,Anantapura,3,1,1,2
1814,1814,2,16500,1200,2 out of 4,1,Bannerghatta Main Road,3,2,1,2
1815,1815,3,120000,2110,3 out of 4,2,"Richmond Town, Richmond Town",3,1,2,3
1816,1816,1,7000,500,2 out of 4,1,Bilekahalli,3,2,1,1
1817,1817,2,10000,850,2 out of 3,1,"Jyothi Nagar, Dooravani Nagar",3,2,1,1
1818,1818,1,7000,400,2 out of 3,1,"Bikasipura, kanakapura Road",3,1,1,1
1819,1819,1,18000,800,Ground out of 2,1,Gottigere,3,2,1,1
1820,1820,1,11000,600,2 out of 4,1,Kudlu,3,2,3,1
1821,1821,1,9000,450,2 out of 3,1,Nandini Layout,3,1,1,1
1822,1822,3,60000,2080,2 out of 5,2,Frazer Town,3,2,3,3
1823,1823,3,3500000,2500,4 out of 4,2,Marathahalli,3,2,2,3
1824,1824,2,12500,650,3 out of 4,1,Banashankari,3,2,1,1
1825,1825,2,16000,1100,2 out of 4,1,Padmanabha Nagar,3,2,1,2
1826,1826,2,30000,1025,2 out of 4,2,Indira Nagar,3,2,1,2
1827,1827,2,17000,1100,1 out of 4,2,Bannerghatta Main Road,3,2,2,2
1828,1828,1,8000,350,2 out of 3,1,Banaswadi,3,1,1,1
1829,1829,2,16500,1050,Ground out of 2,1,Vidyaranyapura,3,2,1,2
1830,1830,2,13000,600,2 out of 3,1,"Banashankari Stage 3, Banashankari",3,2,1,1
1831,1831,2,12000,800,1 out of 1,1,"Horamavu Agara, Hormavu",3,2,3,2
1832,1832,2,17000,700,2 out of 5,1,"Jp Nagar Phase 7, J P Nagar",3,2,1,2
1833,1833,3,15000,750,1 out of 2,1,"Hmt Layout Block 4, Vidyaranyapura",3,2,1,2
1834,1834,3,35000,1600,20 out of 25,1,Hennur Main Road,3,2,1,3
1835,1835,2,13000,1180,1 out of 3,2,Electronic City,3,2,3,2
1836,1836,2,12000,1400,2 out of 4,1,Kothanur,3,2,1,2
1837,1837,1,10000,750,2 out of 5,1,whitefield,3,2,1,1
1838,1838,2,9000,580,Ground out of 3,2,Visthar,3,2,2,1
1839,1839,1,6000,350,Ground out of 1,1,K R Puram,3,1,1,1
1840,1840,2,8900,1100,1 out of 2,1,Sarjapur Road,3,2,1,2
1841,1841,3,40000,1900,3 out of 6,2,Basavanagudi,3,1,2,3
1842,1842,2,24000,1105,1 out of 4,2,"Syndicate Bank Colony, Arakere",3,2,1,2
1843,1843,2,18500,1080,3 out of 12,2,"Jalahalli, Jalahalli, Outer Ring Road",3,2,1,2
1844,1844,2,16000,1281,1 out of 5,1,Padmanabha Nagar,3,2,1,2
1845,1845,1,8000,600,Ground out of 3,1,Uttarahalli,3,2,1,1
1846,1846,2,15000,850,Ground out of 3,1,Horamavu,3,2,1,2
1847,1847,2,27000,1200,2 out of 5,1,"Hennur, Hennur Bagalur Road",3,2,1,2
1848,1848,2,17000,900,4 out of 5,1,Bhuvaneswari Nagar,3,2,1,2
1849,1849,3,50000,1250,3 out of 5,2,"Bhel Township- Malleshwaram, Malleshwaram",3,2,1,3
1850,1850,2,14000,800,3 out of 3,2,"Ews Colony, BTM Layout",3,1,2,2
1851,1851,1,5000,500,Ground out of 3,1,Peenya 2nd Stage,3,1,1,1
1852,1852,2,8000,600,2 out of 3,1,"Electronic City Phase 2, Electronic City",3,2,1,2
1853,1853,3,20000,904,1 out of 5,1,Gottigere Main Rd,3,2,1,2
1854,1854,2,15000,750,1 out of 4,1,"Banashankari Stage 2, Banashankari",3,2,1,2
1855,1855,3,20000,1252,3 out of 5,2,Kogilu,3,2,1,2
1856,1856,2,11000,1200,1 out of 2,1,"Bhel Layout, Rajarajeshwari Nagar",3,2,1,2
1857,1857,2,8500,440,2 out of 4,1,Kamala Nagar,3,2,1,2
1858,1858,3,22500,1600,2 out of 4,2,"Bohra Layout, Gottigere, bannerghatta main Road",3,2,1,3
1859,1859,2,15000,1200,3 out of 4,1,Kodigenahalli,3,2,1,2
1860,1860,2,11000,950,2 out of 3,2,Begur,3,2,1,2
1861,1861,2,11000,800,Ground out of 4,1,Battarahalli,3,1,1,2
1862,1862,2,9000,1000,1 out of 3,2,Budigere Cross,3,2,1,1
1863,1863,3,120000,2770,3 out of 22,1,"Dollars Colony-Rmv Extension Stage 2, RMV Extension Stage 2",3,2,1,3
1864,1864,2,15000,800,Ground out of 4,1,Bilekahalli,3,2,1,1
1865,1865,1,7000,400,Ground out of 2,1,Mathikere,3,2,1,1
1866,1866,1,5000,144,Ground out of 1,1,Padmanabha Nagar,3,2,1,1
1867,1867,1,18000,600,2 out of 4,1,"Itpl, Whitefield",3,2,1,1
1868,1868,3,45000,2200,2 out of 4,2,"Hsr Layout Sector 6, HSR Layout",3,2,2,3
1869,1869,2,21000,1005,2 out of 5,2,Indira Nagar,3,2,1,3
1870,1870,2,10000,1200,Ground out of 1,1,Ramamurthy Nagar,3,2,1,2
1871,1871,2,15000,1180,Ground out of 5,1,Bommanahalli,3,2,3,2
1872,1872,2,11000,900,2 out of 3,1,T Dasarahalli,3,2,1,2
1873,1873,1,7500,500,1 out of 2,2,Hosa Road Junction,3,2,1,1
1874,1874,3,22000,1100,2 out of 4,2,"East Of Ngef Layout, Bennigana Halli",3,2,3,2
1875,1875,2,17000,1100,1 out of 3,1,"Malleshpalya, Kaggadasapura",3,2,1,2
1876,1876,1,6000,400,3 out of 4,1,Parappana Agrahara,3,2,1,1
1877,1877,2,20000,1250,3 out of 4,1,"Ags Layout, Hebbal",3,2,3,2
1878,1878,2,18000,600,Ground out of 2,1,Marathahalli,3,1,1,2
1879,1879,2,13000,780,1 out of 3,2,"Murugeshpalya, Airport Road",3,2,1,1
1880,1880,2,38000,1274,9 out of 32,2,Kanakapura Road,3,2,1,2
1881,1881,2,36000,1200,1 out of 4,2,whitefield,3,2,1,2
1882,1882,1,7500,400,3 out of 4,1,Chikkalasandra,3,1,1,1
1883,1883,1,9000,500,Ground out of 4,1,Maruthi Sevanagar,3,1,1,1
1884,1884,3,18000,1100,11 out of 18,2,Doddabanahalli,3,2,2,3
1885,1885,1,6500,700,1 out of 4,1,"Electronic City Phase 2, Electronic City",3,1,2,1
1886,1886,2,6000,600,2 out of 3,1,Chikkabanavara,3,2,1,1
1887,1887,2,18000,1200,3 out of 10,2,Kodigenahalli,3,2,1,2
